[SHORT TFBS MATRIX]
MA0004.1	31899	0.883876109825256	0.0670426548133733
MA0006.1	31899	0.932224555483111	0.0550365775808944
MA0019.1	31899	0.8509401814926	0.037214994472579
MA0029.1	31899	0.796593805366936	0.0446903563540952
MA0030.1	31899	0.825119013252958	0.0460177402300986
MA0031.1	31899	0.886675943798513	0.0518057747296719
MA0040.1	31899	0.860790141376184	0.0483166166896899
MA0041.1	31899	0.895090497047538	0.0479617559667626
MA0051.1	31899	0.786331157875243	0.0392658901031085
MA0057.1	31899	0.924871284290887	0.0342491143560797
MA0059.1	31899	0.824039152960626	0.0480938748358289
MA0066.1	31899	0.764869399471193	0.0308045905068917
MA0067.1	31899	0.949134371060977	0.0307188492446541
MA0069.1	31899	0.795532958222878	0.0351070267382992
MA0070.1	31899	0.827160492513837	0.043388579667318
MA0071.1	31899	0.866990550966814	0.0495520970823854
MA0072.1	31899	0.806493580741349	0.0450064624833678
MA0073.1	31899	0.828858111319525	0.0479974869643526
MA0074.1	31899	0.78255209997528	0.0371762974028155
MA0077.1	31899	0.883775914899912	0.0421596656718528
MA0078.1	31899	0.916514614974847	0.0461074222509405
MA0084.1	31899	0.92248039769671	0.0387307765893212
MA0087.1	31899	0.920067577100917	0.0588969643715768
MA0091.1	31899	0.849160234225716	0.043232369706885
MA0092.1	31899	0.90805747229318	0.0331370771765423
MA0101.1	31899	0.890501175371467	0.0388647074109479
MA0107.1	31899	0.849247008988683	0.0472357905657279
MA0108.2	31899	0.861683266436425	0.0407195762783102
MA0109.1	31899	0.963635291885761	0.0137213778206285
MA0111.1	31899	0.883784326873869	0.0287732372282952
MA0115.1	31899	0.709435497529501	0.0424625721325764
MA0116.1	31899	0.842093786634791	0.0400106379683562
MA0119.1	31899	0.760556004831136	0.0468595462715766
MA0125.1	31899	0.903985417202235	0.0489439887400769
MA0130.1	31899	0.982358314366058	0.0243709697180749
MA0135.1	31899	0.832687955709291	0.0528449119860359
MA0139.1	31899	0.793126573247089	0.0422835076936075
MA0142.1	31899	0.793776132336659	0.0432612622348273
MA0149.1	31899	0.716265046365115	0.0587434901276699
MA0138.2	31899	0.707254800643466	0.0381800813162072
MA0002.2	31899	0.883427082227202	0.0379555338000559
MA0065.2	31899	0.830167409125323	0.0342004284514105
MA0151.1	31899	0.960588149655156	0.0558611298543752
MA0152.1	31899	0.93898178108374	0.0414441103869926
MA0155.1	31899	0.867806510013057	0.0374281863317014
MA0159.1	31899	0.816684706608874	0.0323191127047858
MA0160.1	31899	0.923221250918538	0.0349830668553424
MA0163.1	31899	0.808177813303562	0.045644465588222
MA0164.1	31899	0.880544672515556	0.0610372198857764
MA0259.1	31899	0.906703521945479	0.0553872654940579
MA0146.2	31899	0.855601184573473	0.055063019444661
MA0467.1	31899	0.850668997057436	0.0399844132928635
MA0468.1	31899	0.844092763723988	0.045825106761368
MA0476.1	31899	0.861292318949095	0.0506243341537122
MA0478.1	31899	0.858639047480628	0.0494984214700433
MA0479.1	31899	0.864232800212817	0.0459935316102226
MA0480.1	31899	0.874559448326167	0.0429447900817126
MA0483.1	31899	0.871700719637508	0.0410615677832769
MA0488.1	31899	0.82804481291008	0.0476413107806594
MA0489.1	31899	0.839309306243739	0.0461495616210755
MA0492.1	31899	0.827948634045332	0.0464538070619596
MA0493.1	31899	0.883963395731038	0.04535596915666
MA0494.1	31899	0.81600080483002	0.0304872224489639
MA0497.1	31899	0.849337414387106	0.0440705935507389
MA0501.1	31899	0.780095763180864	0.0431187879462956
MA0503.1	31899	0.880771776739572	0.0386295632463645
MA0504.1	31899	0.83878194565276	0.035368446803475
MA0505.1	31899	0.821304359386888	0.0542481500490687
MA0506.1	31899	0.848270196761844	0.0653629655248152
MA0507.1	31899	0.832793182649159	0.0551536110345487
MA0513.1	31899	0.832344572364526	0.0405946930040739
MA0514.1	31899	0.91247526999035	0.0388340146656032
MA0515.1	31899	0.902935366074461	0.0431361733558232
MA0517.1	31899	0.821695465554282	0.042537554287828
MA0518.1	31899	0.8662452912784	0.0414436130397914
MA0519.1	31899	0.883123397725366	0.0424781696489947
MA0520.1	31899	0.850000680982762	0.0428924714416329
MA0521.1	31899	0.887109819855834	0.0498664626708182
MA0523.1	31899	0.854057773465227	0.039115526654864
MA0527.1	31899	0.779089536241171	0.0489328191367609
MA0076.2	31899	0.867340686324868	0.0488828746308517
MA0258.2	31899	0.825792136090655	0.0380871229171663
MA0050.2	31899	0.79166679812239	0.0461486168861418
MA0150.2	31899	0.776704303827705	0.0422023619739806
MA0137.3	31899	0.864784580905167	0.0457434481204954
MA0144.2	31899	0.890901200330192	0.041416881060678
MA0140.2	31899	0.800889399716401	0.0420186290831593
MA0095.2	31899	0.825080678484949	0.0510864247610641
MA0591.1	31899	0.790392963285829	0.0421211340036446
MA0593.1	31899	0.879304905887606	0.0488770309354118
MA0595.1	31899	0.873265111149934	0.041805390616205
MA0596.1	31899	0.859105301417657	0.0428824983825136
MA0597.1	31899	0.932453714212956	0.0275662440620372
MA0599.1	31899	0.939268950538027	0.0523728215887242
MA0601.1	31899	0.863006180777681	0.0591422700185902
MA0602.1	31899	0.834021618190343	0.0529488466262888
MA0603.1	31899	0.842086262087415	0.0545734107420029
MA0604.1	31899	0.859927067531987	0.0514601055470579
MA0606.1	31899	0.905919571696563	0.036951463859704
MA0607.1	31899	0.896477065120501	0.0505685629398002
MA0608.1	31899	0.853894667436431	0.0487647775889331
MA0610.1	31899	0.841544177170688	0.0514678874219493
MA0611.1	31899	0.893879352918625	0.0628186282278283
MA0613.1	31899	0.88431884685859	0.0587898576669079
MA0614.1	31899	0.908521985768401	0.0507062353747425
MA0615.1	31899	0.828969746836035	0.0406833273381145
MA0618.1	31899	0.895403016689231	0.0502409194708057
MA0619.1	31899	0.913561006388828	0.0595076965557387
MA0621.1	31899	0.832690204294725	0.0697357300323175
MA0622.1	31899	0.855648789409053	0.0606786030902882
MA0624.1	31899	0.912778886986041	0.0378941158051695
MA0625.1	31899	0.896803708012499	0.040952252194103
MA0626.1	31899	0.875453936152979	0.0477334866189869
MA0628.1	31899	0.831737042930367	0.0615667088962282
MA0629.1	31899	0.825689953920744	0.035018765108756
MA0630.1	31899	0.911659696562061	0.0549340814191463
MA0631.1	31899	0.765998480404191	0.0401794263467975
MA0633.1	31899	0.857868509944059	0.0560139278570821
MA0634.1	31899	0.881442063099276	0.0501082990683047
MA0007.3	31899	0.753569973008873	0.0412241756259689
MA0635.1	31899	0.901570135300906	0.0367601454854179
MA0636.1	31899	0.795974452335021	0.0534797441992344
MA0637.1	31899	0.79260149620891	0.0339039247769416
MA0638.1	31899	0.778992458872443	0.0413906635800098
MA0639.1	31899	0.823921626036605	0.049170186108721
MA0641.1	31899	0.798916222156013	0.0487023465536906
MA0136.2	31899	0.885190656557586	0.0377282505796002
MA0027.2	31899	0.911026611543001	0.0489744529923015
MA0642.1	31899	0.896419644331013	0.0378614161493423
MA0643.1	31899	0.856260948810655	0.0477715987038381
MA0644.1	31899	0.888631440898535	0.0484469438592425
MA0645.1	31899	0.869198057648341	0.0476143154978019
MA0475.2	31899	0.849660817693846	0.0478654348118462
MA0042.2	31899	0.901315765192155	0.0524712796174445
MA0033.2	31899	0.935785657343699	0.0494839530831472
MA0157.2	31899	0.874143096676294	0.0520939028858664
MA0646.1	31899	0.823302516102537	0.038891722063569
MA0647.1	31899	0.791515683019065	0.0455702232580827
MA0648.1	31899	0.874526505397637	0.0480812975827519
MA0649.1	31899	0.832183653428266	0.0509880425689556
MA0131.2	31899	0.821120519928793	0.0498645273235272
MA0046.2	31899	0.785807173690196	0.0528327740845894
MA0153.2	31899	0.775755747498082	0.0531220514014869
MA0651.1	31899	0.832795440764348	0.0436436322187893
MA0486.2	31899	0.779628565069406	0.0498322509640959
MA0652.1	31899	0.746003463902422	0.041728361552868
MA0653.1	31899	0.72445458680811	0.0432788729001495
MA0654.1	31899	0.896736289192769	0.0633637020123
MA0655.1	31899	0.814225351818629	0.0540909749891715
MA0656.1	31899	0.768744048352314	0.0559038802059818
MA0657.1	31899	0.754703330655131	0.0421456446399819
MA0658.1	31899	0.852452740435301	0.0508091448748908
MA0660.1	31899	0.796646313133733	0.0521590125818782
MA0661.1	31899	0.879261328712004	0.0484100430216241
MA0662.1	31899	0.904571877638605	0.0498642598225934
MA0663.1	31899	0.797662465800573	0.0511241102875888
MA0664.1	31899	0.823751927896548	0.049657913060741
MA0665.1	31899	0.839451665587518	0.0428798477583631
MA0666.1	31899	0.905704137180427	0.0503543293977912
MA0667.1	31899	0.828977828059998	0.0468178795669662
MA0668.1	31899	0.880112058457934	0.0360644957095709
MA0669.1	31899	0.83191030122945	0.0448015338732914
MA0670.1	31899	0.880583006287068	0.0665808417189239
MA0671.1	31899	0.950697967547458	0.0291326472770995
MA0048.2	31899	0.84560984015337	0.0493901096401638
MA0672.1	31899	0.897433036388388	0.0411224388486517
MA0673.1	31899	0.922464457733169	0.0332305068994564
MA0674.1	31899	0.914425074057045	0.0505022025004582
MA0675.1	31899	0.92298759775495	0.0496053605775327
MA0676.1	31899	0.879402042599248	0.0445041591792116
MA0677.1	31899	0.77467746456664	0.0429976620544468
MA0678.1	31899	0.837009164419903	0.0459156622227725
MA0068.2	31899	0.864591668116752	0.052663636388719
MA0680.1	31899	0.777243560300392	0.0594196149486687
MA0683.1	31899	0.736781187796925	0.0508879913087192
MA0512.2	31899	0.755322542772639	0.044573696227154
MA0685.1	31899	0.803833946693576	0.0579256870161794
MA0686.1	31899	0.822626950954652	0.0428542362483535
MA0687.1	31899	0.832733087556027	0.0375194216864921
MA0083.3	31899	0.721122717778395	0.0440597184797056
MA0009.2	31899	0.733777871520738	0.0405743200092353
MA0688.1	31899	0.85126793730782	0.0401552357356841
MA0689.1	31899	0.83377739625633	0.0409425456427222
MA0690.1	31899	0.833599470835653	0.0449472107498015
MA0691.1	31899	0.830233565153478	0.0511773568546639
MA0145.3	31899	0.836788969733771	0.0413087592636848
MA0692.1	31899	0.848811986585976	0.0482639190026682
MA0694.1	31899	0.811190793250274	0.0428356694037435
MA0695.1	31899	0.837162906372563	0.0385100564452515
MA0696.1	31899	0.78151198506448	0.0436248831045741
MA0697.1	31899	0.79149251750283	0.0424759678050017
MA0698.1	31899	0.828809177350075	0.044803294304081
MA0699.1	31899	0.888836822497445	0.0471319548482199
MA0704.1	31899	0.900277367434688	0.0484246263912938
MA0705.1	31899	0.906671841903544	0.0489080485964427
MA0706.1	31899	0.88711004444772	0.0467074782109584
MA0707.1	31899	0.906127131937638	0.0451657550955031
MA0708.1	31899	0.88852428809445	0.0558995283429062
MA0709.1	31899	0.897215715501512	0.0600827930752113
MA0710.1	31899	0.895917539859989	0.0469160009591612
MA0124.2	31899	0.869879626906457	0.0445339583974441
MA0711.1	31899	0.899732209053162	0.0519725569409456
MA0132.2	31899	0.917964477471823	0.0567317806268125
MA0713.1	31899	0.82687745392611	0.0540529497644049
MA0714.1	31899	0.895014216852343	0.0501453664807834
MA0715.1	31899	0.804846766859481	0.059766974985822
MA0716.1	31899	0.904113719866696	0.0569702590994041
MA0717.1	31899	0.908004015698737	0.0532891454238566
MA0718.1	31899	0.886381762390617	0.0519975886503192
MA0719.1	31899	0.970547531828447	0.0232637457713556
MA0720.1	31899	0.904638219079777	0.0574424886699032
MA0721.1	31899	0.906794114850786	0.054460109454908
MA0722.1	31899	0.905657107966899	0.0493093932186324
MA0723.1	31899	0.903337645136462	0.0484451442979702
MA0724.1	31899	0.867499891656147	0.049524391265616
MA0725.1	31899	0.890445208578001	0.0578804667494986
MA0726.1	31899	0.87529444006939	0.0594323454948994
MA0112.3	31899	0.738724899776967	0.0412285120367634
MA0141.3	31899	0.816554216669696	0.0521001665793896
MA0017.2	31899	0.83889149611474	0.0474627861382014
MA0113.3	31899	0.759420189899667	0.0429963504285018
MA0727.1	31899	0.755222246666103	0.0430680457121572
MA0728.1	31899	0.74256096544132	0.0446922514765586
MA0729.1	31899	0.725132604929209	0.0408402101071309
MA0730.1	31899	0.73687943233609	0.0395470531571183
MA0731.1	31899	0.705906258223158	0.0414272634114924
MA0472.2	31899	0.816108462062114	0.0482906043504052
MA0732.1	31899	0.789946122325904	0.0546803907397716
MA0733.1	31899	0.792479557043296	0.0443395830010147
MA0735.1	31899	0.714185795750256	0.0407389384252476
MA0736.1	31899	0.795306825385926	0.040986858872116
MA0737.1	31899	0.756860268112352	0.0382865515326685
MA0738.1	31899	0.922835212973138	0.0349278771295915
MA0739.1	31899	0.888444940027876	0.0399433596030355
MA0740.1	31899	0.829217526387241	0.054598506959534
MA0741.1	31899	0.886188183477719	0.0586093356708578
MA0742.1	31899	0.824255461422484	0.0486554593949617
MA0747.1	31899	0.884985916169794	0.0473274209302158
MA0749.1	31899	0.726374210470648	0.0393714258126327
MA0751.1	31899	0.812212947764511	0.0401246718960875
MA0088.2	31899	0.771626801186258	0.0400928247241205
MA0752.1	31899	0.715761551818669	0.0422266709291209
MA0754.1	31899	0.827557661788876	0.0541137882583881
MA0755.1	31899	0.811151230219183	0.0528191370613052
MA0756.1	31899	0.78444622639234	0.0532871932027884
MA0757.1	31899	0.78452010153917	0.0566415559167762
MA0758.1	31899	0.717304942663812	0.0451733018231976
MA0759.1	31899	0.845927459761356	0.0498267658448002
MA0760.1	31899	0.850717222306945	0.0456459920569218
MA0474.2	31899	0.868934091894164	0.0444407730364685
MA0098.3	31899	0.866316450706379	0.0454465567456405
MA0762.1	31899	0.830497597603514	0.0439297066928924
MA0763.1	31899	0.854625876853748	0.042707212517005
MA0156.2	31899	0.860517494362773	0.0462786785530321
MA0767.1	31899	0.853770178149561	0.0386026054743313
MA0768.1	31899	0.788009192876791	0.0417419004738114
MA0770.1	31899	0.793225654243227	0.0481422141205412
MA0771.1	31899	0.816998999412724	0.0452899461620392
MA0772.1	31899	0.799882287690272	0.0429991816461784
MA0773.1	31899	0.809454362938853	0.0532875876371453
MA0498.2	31899	0.964725476549882	0.0362256809590832
