schema_version	status	latest	organism	assembly	upstream	downstream	jaspar_release	tax_group	background_version	artifact	artifact_sha256	motif_count	promoter_count	annotation_hash	promoter_hash	motif_hash	annotation_snapshot	annotation_source	annotation_retrieved_at	scoring_spec	pscanr_version	pscanr_commit	bioc_version	generated_at
1	validated	TRUE	hs	hs1	200	50	2022	vertebrates	2	backgrounds/J2022_hs1_200u_50d_UCSC.psbg2.txt	d4152c9da2ce4bc15ca8742bc2c14a3121e82bab64273002bba71987f6e3562d	841	39405	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	50592b5fe163dda86687f3fdcffe3e29d0d19c72da6b24ed342b01a7145aba59	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/hs1_200u_50d_50592b5fe163dda8.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 13:01:39 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 13:01:39 UTC
1	validated	TRUE	hs	hs1	450	50	2022	vertebrates	2	backgrounds/J2022_hs1_450u_50d_UCSC.psbg2.txt	153bbb547952a012cd9f0214aaa54494a6c2e419d95c3b28ad655343acf65de9	841	39500	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	12cc8fdd1c35242bb98e1a3fb1b2f8383e810dc9fa3fc9c18ecb58f1dcd403ce	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/hs1_450u_50d_12cc8fdd1c35242b.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 13:11:45 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 13:11:45 UTC
1	validated	TRUE	hs	hs1	500	0	2022	vertebrates	2	backgrounds/J2022_hs1_500u_0d_UCSC.psbg2.txt	d5ea613ab3856bd8c83144cbb9e541dd8f8e85dd5c36a2807ed3a6cee53cc4a4	841	39503	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	5cad79dee764c4c5a88fb96075f4b25b415edbc7fc7722c350859518805f710d	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/hs1_500u_0d_5cad79dee764c4c5.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 13:24:13 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 13:24:13 UTC
1	validated	TRUE	hs	hs1	950	50	2022	vertebrates	2	backgrounds/J2022_hs1_950u_50d_UCSC.psbg2.txt	c60a594fb7af29f7fad0d1dea5f06bc3721f6041bdc6767d251c26c443933c47	841	39591	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	8bc67072cf43add3fe6582e1eaeaa8a2fcab4f5203ca8c814d26ba644b4bd20a	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/hs1_950u_50d_8bc67072cf43add3.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 13:43:10 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 13:43:10 UTC
1	validated	TRUE	hs	hs1	1000	0	2022	vertebrates	2	backgrounds/J2022_hs1_1000u_0d_UCSC.psbg2.txt	6b124bdb38a33d0858408f9d34047937aa602f40fe116a5f3188e4de9081b6e2	841	39591	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	d6e10e0ffddc16866f6b75aa4a7d4ca97cf80a658f3d7d88a678144eabe70330	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/hs1_1000u_0d_d6e10e0ffddc1686.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 14:06:39 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:06:39 UTC
1	validated	TRUE	mm	mm10	200	50	2022	vertebrates	2	backgrounds/J2022_mm10_200u_50d_UCSC.psbg2.txt	9c38c93b5e0658ace3c297a1cbf1bd5425db7bc1e273a9f3ffd846cac4bba71f	841	31383	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	dd28d3555b2f296bc1755fbf38029858a3c125509aa461186430cd58be08a539	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm10_200u_50d_dd28d3555b2f296b.rds	ncbiRefSeqCurated	2026-08-04 14:17:48 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:17:48 UTC
1	validated	TRUE	mm	mm10	450	50	2022	vertebrates	2	backgrounds/J2022_mm10_450u_50d_UCSC.psbg2.txt	aab4d8d240bf6099ad95d071ff15fed3e8900bf4018573cb8bab91dd5668b917	841	31440	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	4d662cc9f56c7db24e86eafad23c7989f3038d6875853d353cda785935243690	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm10_450u_50d_4d662cc9f56c7db2.rds	ncbiRefSeqCurated	2026-08-04 14:27:32 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:27:32 UTC
1	validated	TRUE	mm	mm10	500	0	2022	vertebrates	2	backgrounds/J2022_mm10_500u_0d_UCSC.psbg2.txt	1a93ef250c93e0af4641a892a5a064464aa87b37e63c8102cb89c443b1ad223f	841	31443	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	5421f7342a03f2338340d446b4968e0fcee371d4012928e3077599c7bf77fa69	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm10_500u_0d_5421f7342a03f233.rds	ncbiRefSeqCurated	2026-08-04 14:38:36 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:38:36 UTC
1	validated	TRUE	mm	mm10	950	50	2022	vertebrates	2	backgrounds/J2022_mm10_950u_50d_UCSC.psbg2.txt	fa463ab629a2a7bccd971e7a2fc52a3de956d32f2afaa7cd258137e3920fc397	841	31504	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	7d72219478c907de44761095e63d01a605f75404f616effa41ed626545713925	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm10_950u_50d_7d72219478c907de.rds	ncbiRefSeqCurated	2026-08-04 14:55:19 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 14:55:19 UTC
1	validated	TRUE	mm	mm10	1000	0	2022	vertebrates	2	backgrounds/J2022_mm10_1000u_0d_UCSC.psbg2.txt	92954888b8d321d6cda8a47e0df86b57799aae693039646828190cb147615722	841	31508	149d40386fc8f9444c669b38c8498ec4771ba536bce179556fdd26156474fcd4	a99159a0fb2af589a2751547ac95036081e197f57aa3375e6b68d524395dab7c	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm10_1000u_0d_a99159a0fb2af589.rds	ncbiRefSeqCurated	2026-08-04 15:15:23 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:15:23 UTC
1	validated	TRUE	mm	mm39	200	50	2022	vertebrates	2	backgrounds/J2022_mm39_200u_50d_UCSC.psbg2.txt	fad59e18942acc16dbccab92461e9221e936ce9ec9471a47490860dfd83be6b6	841	33248	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	5d0d312e51f3b84ad6359d1830ec2dd32be9aae850b0c7227285d02fddb4f21f	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm39_200u_50d_5d0d312e51f3b84a.rds	ncbiRefSeqCurated	2026-08-04 15:25:02 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:25:02 UTC
1	validated	TRUE	mm	mm39	450	50	2022	vertebrates	2	backgrounds/J2022_mm39_450u_50d_UCSC.psbg2.txt	c5ee821d703099b7f05bbc35ba81d031405af13dcd48be3bbb202446be9f1d5d	841	33308	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	9cbd0f8ab0d09afe28da6f6ab89d0c1949f9295254984eaf82f5c9271467516b	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm39_450u_50d_9cbd0f8ab0d09afe.rds	ncbiRefSeqCurated	2026-08-04 15:35:06 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:35:06 UTC
1	validated	TRUE	mm	mm39	500	0	2022	vertebrates	2	backgrounds/J2022_mm39_500u_0d_UCSC.psbg2.txt	9923caa19670fe6029001f9ee476c101563c48abff81989749c247be71dafdd6	841	33312	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	a07617e0867d9f347dab24d2cb17ee8ce72b15dd8b7719ac3a2bd411894e1fbf	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm39_500u_0d_a07617e0867d9f34.rds	ncbiRefSeqCurated	2026-08-04 15:47:18 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 15:47:18 UTC
1	validated	TRUE	mm	mm39	950	50	2022	vertebrates	2	backgrounds/J2022_mm39_950u_50d_UCSC.psbg2.txt	d334072fb2caa9f7b05318063c2de0a4381e4611fbe6a1e47a88c09e09a83dfd	841	33374	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	527e2097b72a88f76adbc675004be9b466b05ec83889d655ce4c0d2f84e2af9e	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm39_950u_50d_527e2097b72a88f7.rds	ncbiRefSeqCurated	2026-08-04 16:05:01 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:05:01 UTC
1	validated	TRUE	mm	mm39	1000	0	2022	vertebrates	2	backgrounds/J2022_mm39_1000u_0d_UCSC.psbg2.txt	dcab192cc75b9d04024357af2ddd49216aa2aa01432a8e3eb8b204fcc49e2360	841	33378	d859a4ba6b6710968bc987f778dc457d492aa0a03753c8fa9638afc148ff1dcd	e33a9e53ca443bed2a4f4a66f275cd31a75e3e669e5d179a25026dbf97478699	bffa00eeb0323eae1b45a3649ed8dd0e8192be57296b285d8e17b9ed45cbb2e3	annotation_snapshots/mm39_1000u_0d_e33a9e53ca443bed.rds	ncbiRefSeqCurated	2026-08-04 16:25:06 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:25:06 UTC
1	validated	TRUE	sc	sacCer3	200	50	2022	fungi	2	backgrounds/J2022_sacCer3_200u_50d_UCSC.psbg2.txt	e89736815bd8e2e0b595a096125e26bf7e131da5de067d47e5b1c0476b5e8e2f	179	6544	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	9349a7cb5404c821f4ce4f7b20965c4ad5dbb7a028047921c6f72b930bbbc2db	97d710e0cb217d4fbe7a6c2806009eb3edae5768423c38bac754143f0fec98f6	annotation_snapshots/sacCer3_200u_50d_9349a7cb5404c821.rds	sgdGene	2026-08-04 16:45:15 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:45:15 UTC
1	validated	TRUE	sc	sacCer3	450	50	2022	fungi	2	backgrounds/J2022_sacCer3_450u_50d_UCSC.psbg2.txt	bbe27d2667b4e6c59d0ac650764671babd1208b94f94ec981f99f40212392e69	179	6570	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	a1db15c302d42b97b8b37ef4a70f6aa12bef151cbea0018180aabf588a5eb8dd	97d710e0cb217d4fbe7a6c2806009eb3edae5768423c38bac754143f0fec98f6	annotation_snapshots/sacCer3_450u_50d_a1db15c302d42b97.rds	sgdGene	2026-08-04 16:46:01 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:46:01 UTC
1	validated	TRUE	sc	sacCer3	500	0	2022	fungi	2	backgrounds/J2022_sacCer3_500u_0d_UCSC.psbg2.txt	7b226e1779f8de29cac2c54f87751c818ced50872c3239eb970793dcf3dd1256	179	6571	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	54cf689fdd0b9daad4875c362b4b55434cdd4c70d0c6c414b1d01056be396cb8	97d710e0cb217d4fbe7a6c2806009eb3edae5768423c38bac754143f0fec98f6	annotation_snapshots/sacCer3_500u_0d_54cf689fdd0b9daa.rds	sgdGene	2026-08-04 16:46:53 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:46:53 UTC
1	validated	TRUE	sc	sacCer3	950	50	2022	fungi	2	backgrounds/J2022_sacCer3_950u_50d_UCSC.psbg2.txt	af5b5033e99b4892ccf0f1c903572724d054f7501fe6f6703d5eafe796453ab6	179	6571	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	8d6d3e76b76ec7e2e9d767976cd5734178d816b4ba9d78a7d427ab83bf68157a	97d710e0cb217d4fbe7a6c2806009eb3edae5768423c38bac754143f0fec98f6	annotation_snapshots/sacCer3_950u_50d_8d6d3e76b76ec7e2.rds	sgdGene	2026-08-04 16:48:01 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:48:01 UTC
1	validated	TRUE	sc	sacCer3	1000	0	2022	fungi	2	backgrounds/J2022_sacCer3_1000u_0d_UCSC.psbg2.txt	1894fa92a3df130ee8742d16fb4d5f348f261951f26918d6aa9d5ffb8f9e95a1	179	6571	1df6c89d4647f2095cddcdcf9c6f8787f576b09771d80114daca9b1f676d41a0	4c0d9d25a1a6f05e87c4cc44adbe0f299730cee48d1e5ec08c97d230beafafb2	97d710e0cb217d4fbe7a6c2806009eb3edae5768423c38bac754143f0fec98f6	annotation_snapshots/sacCer3_1000u_0d_4c0d9d25a1a6f05e.rds	sgdGene	2026-08-04 16:49:15 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:49:15 UTC
1	validated	TRUE	at	TAIR9	200	50	2022	plants	2	backgrounds/J2022_TAIR9_200u_50d_TAIR.psbg2.txt	2d985c18a41f1fdc0af8e4d6effbb81c39ab3abd349f1b1d8f8bc5415af64447	656	36331	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	dbd7d029ae8be7cd91214ce1972458c7175720e74f9866e72f6faa6a909a04af	dc6d29707c6c8f92262d741e7da057d9b3c4bb59fd3e64df7c16d9acbbe7455f	annotation_snapshots/TAIR9_200u_50d_dbd7d029ae8be7cd.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 16:52:57 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:52:57 UTC
1	validated	TRUE	at	TAIR9	450	50	2022	plants	2	backgrounds/J2022_TAIR9_450u_50d_TAIR.psbg2.txt	50d39d9263c7c80bf0ec5503a9c4e36a34084657ef55198f5cc9a5dd11b5cbea	656	36368	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	386c50763de2bc8dde69442d05e399a4322903d64bdb3b9f30c1731c4e98fb66	dc6d29707c6c8f92262d741e7da057d9b3c4bb59fd3e64df7c16d9acbbe7455f	annotation_snapshots/TAIR9_450u_50d_386c50763de2bc8d.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 17:00:59 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 17:00:59 UTC
1	validated	TRUE	at	TAIR9	500	0	2022	plants	2	backgrounds/J2022_TAIR9_500u_0d_TAIR.psbg2.txt	dfb462f45e234ba55e92d284fa8693c06e10116c0b73eb20fcc4a2628abcfa47	656	36371	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	394a22087789940987c669e35cfaf2677b3c99b5880a0c12e1954401653118b6	dc6d29707c6c8f92262d741e7da057d9b3c4bb59fd3e64df7c16d9acbbe7455f	annotation_snapshots/TAIR9_500u_0d_394a220877899409.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 17:11:01 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 17:11:01 UTC
1	validated	TRUE	at	TAIR9	950	50	2022	plants	2	backgrounds/J2022_TAIR9_950u_50d_TAIR.psbg2.txt	c19383cf66d8544a6c55a691b3edb00990de67ee2d5bca66b03285a8a118ee85	656	36406	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	7ab3e5cc19986b1c6cd9fd0b7a670a57259bdcaf2155cbbb4d5681478fbb2946	dc6d29707c6c8f92262d741e7da057d9b3c4bb59fd3e64df7c16d9acbbe7455f	annotation_snapshots/TAIR9_950u_50d_7ab3e5cc19986b1c.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 17:26:26 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 17:26:26 UTC
1	validated	TRUE	at	TAIR9	1000	0	2022	plants	2	backgrounds/J2022_TAIR9_1000u_0d_TAIR.psbg2.txt	e9a9ca242f894f902018315ca8ca74e6d0f2633d410989218977654ea8103319	656	36405	4ea50fc5006b5a92fc39cdfcb2c72305ed0aebc2d39c9be1ca89efce88a2f9ac	cff3236aa5cf9d592417cf95f63898e129f6567975eda5e600ef3f2c074d202b	dc6d29707c6c8f92262d741e7da057d9b3c4bb59fd3e64df7c16d9acbbe7455f	annotation_snapshots/TAIR9_1000u_0d_cff3236aa5cf9d59.rds	raw_data/TAIR9_GFF3_genes.gff	2026-08-04 17:43:23 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 17:43:23 UTC
1	validated	TRUE	dm	dm6	200	50	2024	insects	2	backgrounds/J2024_dm6_200u_50d_UCSC.psbg2.txt	5b445038a80d38359b7fa5a840337b697ff7f28b70872cb5ae14eea95580a9c6	286	22400	6fc25da1811b94baedcb3b79075f5cda0248c437abccace13ac5671af8c7f48c	54e97b46a20dc3bbd3bba9e46e78895ea3e77457835171368e7cc0bae3d67e00	ccdb4a4b41376324b5924149d9f6cba9e1e04cab8fc0aad4d1eb5495868e22b1	annotation_snapshots/dm6_200u_50d_54e97b46a20dc3bb.rds	ncbiRefSeqCurated	2026-08-04 16:33:07 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:33:07 UTC
1	validated	TRUE	dm	dm6	450	50	2024	insects	2	backgrounds/J2024_dm6_450u_50d_UCSC.psbg2.txt	5e4f96039597f9a5625e3ec9e1ed1f9d120e008d285818ab3201c413aafb13f1	286	22454	6fc25da1811b94baedcb3b79075f5cda0248c437abccace13ac5671af8c7f48c	8330e1a53e05907b0acc8ed074a4c0c656292c65c929ff7ac5cccf8718912124	ccdb4a4b41376324b5924149d9f6cba9e1e04cab8fc0aad4d1eb5495868e22b1	annotation_snapshots/dm6_450u_50d_8330e1a53e05907b.rds	ncbiRefSeqCurated	2026-08-04 16:35:09 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:35:09 UTC
1	validated	TRUE	dm	dm6	500	0	2024	insects	2	backgrounds/J2024_dm6_500u_0d_UCSC.psbg2.txt	5cca7fe7010227a32459fd8fef92395ce18581e00e3d90ec2674be9aff174cef	286	22460	6fc25da1811b94baedcb3b79075f5cda0248c437abccace13ac5671af8c7f48c	583f486b1314a72084ec2c1700f8d6bfc8b9ba35002331e24bc433d3ddf5b82f	ccdb4a4b41376324b5924149d9f6cba9e1e04cab8fc0aad4d1eb5495868e22b1	annotation_snapshots/dm6_500u_0d_583f486b1314a720.rds	ncbiRefSeqCurated	2026-08-04 16:37:14 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:37:14 UTC
1	validated	TRUE	dm	dm6	950	50	2024	insects	2	backgrounds/J2024_dm6_950u_50d_UCSC.psbg2.txt	b8c6c3fc4ee3de16de8289fc9e93812c0f11a182717dfca6169a83881b184885	286	22511	6fc25da1811b94baedcb3b79075f5cda0248c437abccace13ac5671af8c7f48c	e9b721780657dcd7a3b62b3834a5dceb7c46c5453f6bcfc2ff2fd07a1b47c01d	ccdb4a4b41376324b5924149d9f6cba9e1e04cab8fc0aad4d1eb5495868e22b1	annotation_snapshots/dm6_950u_50d_e9b721780657dcd7.rds	ncbiRefSeqCurated	2026-08-04 16:41:10 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:41:10 UTC
1	validated	TRUE	dm	dm6	1000	0	2024	insects	2	backgrounds/J2024_dm6_1000u_0d_UCSC.psbg2.txt	b4a1f3513834bfa44b1d32e4a6796ed9c846f04844f28195486b52791c00d0ab	286	22513	6fc25da1811b94baedcb3b79075f5cda0248c437abccace13ac5671af8c7f48c	65e22508a27d1fb334680cd9339270acab18539a0ce4a96a9cb83af1ba07f406	ccdb4a4b41376324b5924149d9f6cba9e1e04cab8fc0aad4d1eb5495868e22b1	annotation_snapshots/dm6_1000u_0d_65e22508a27d1fb3.rds	ncbiRefSeqCurated	2026-08-04 16:45:02 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 16:45:02 UTC
1	validated	TRUE	hs	hg38	200	50	2024	vertebrates	2	backgrounds/J2024_hg38_200u_50d_UCSC.psbg2.txt	15be78d01840185d10248a3ffa9b1eb57b99d16f29e89738192e5f32cd9aa01d	879	39719	293e447c658a5532d00453d7001990e57ed60dfbb95c463c6b93fead54067005	8235c50a6cf86787db042954d6b39e909551b2ff44680d3ceabf956870800564	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hg38_200u_50d_8235c50a6cf86787.rds	ncbiRefSeqCurated	2026-08-04 11:47:32 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 11:47:32 UTC
1	validated	TRUE	hs	hg38	450	50	2024	vertebrates	2	backgrounds/J2024_hg38_450u_50d_UCSC.psbg2.txt	500eee79410b85aca2f6953311185e60ea5e9d705f400c3dc1b2284b5e0d4d96	879	39799	293e447c658a5532d00453d7001990e57ed60dfbb95c463c6b93fead54067005	9611936ad682a417034c653df5c6804631c6b0b874557b6a848a4a188f6c23fe	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hg38_450u_50d_9611936ad682a417.rds	ncbiRefSeqCurated	2026-08-04 11:59:11 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 11:59:11 UTC
1	validated	TRUE	hs	hg38	500	0	2024	vertebrates	2	backgrounds/J2024_hg38_500u_0d_UCSC.psbg2.txt	f3bbb082830406325fbbdf43d2d2486f2b82ec8d546a3e8c396daf582ac0830d	879	39805	293e447c658a5532d00453d7001990e57ed60dfbb95c463c6b93fead54067005	e2ccc8cad7d4a03eee0d1f4bc12772c2b4cfae0b89f3204b6e2c64fd5e6128ee	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hg38_500u_0d_e2ccc8cad7d4a03e.rds	ncbiRefSeqCurated	2026-08-04 12:12:48 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 12:12:48 UTC
1	validated	TRUE	hs	hg38	950	50	2024	vertebrates	2	backgrounds/J2024_hg38_950u_50d_UCSC.psbg2.txt	baf4ea1bbcbd6baf579028bc41f133580fd1bd087117a45f26a65332f80f99ca	879	39864	293e447c658a5532d00453d7001990e57ed60dfbb95c463c6b93fead54067005	57741d7678e96294d960474b11dad452b4003a4cee243cb0ceacbabb1aeb86ae	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hg38_950u_50d_57741d7678e96294.rds	ncbiRefSeqCurated	2026-08-04 12:35:09 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 12:35:09 UTC
1	validated	TRUE	hs	hg38	1000	0	2024	vertebrates	2	backgrounds/J2024_hg38_1000u_0d_UCSC.psbg2.txt	9467ab82e0e590b78aa5854f9ccfec944b1f4d2e205d79a900e4a036ce626ce0	879	39862	293e447c658a5532d00453d7001990e57ed60dfbb95c463c6b93fead54067005	616e8d23c64d395b45d3ac8dcf57b3d2fe0c0df776da87b5c322cb9a52624690	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hg38_1000u_0d_616e8d23c64d395b.rds	ncbiRefSeqCurated	2026-08-04 12:57:25 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 12:57:25 UTC
1	validated	TRUE	hs	hs1	200	50	2024	vertebrates	2	backgrounds/J2024_hs1_200u_50d_UCSC.psbg2.txt	dae11a05ebc36bbd7176018afda45d3a89c078bcf3aaf23f3136ec9b39b157c5	879	39405	8588d6c5c33e5564125643c0855a30c14f204591f523d358832cac63b4df0161	50592b5fe163dda86687f3fdcffe3e29d0d19c72da6b24ed342b01a7145aba59	e0b9146400afc97c6403a0034a4199186541c92df336105e546ed57499477942	annotation_snapshots/hs1_200u_50d_50592b5fe163dda8.rds	raw_data/GCF_009914755.1_T2T-CHM13v2.0_genomic.gff.gz	2026-08-04 13:03:47 UTC	pscan-best-hit-v1	0.99.0	47b59b6a3135a032e02fbd4eb5608397c5cd9005	3.23	2026-08-04 13:03:47 UTC
